speaker,seconds,rec.date,prompt,label,TT.displacement.sm,TT.velocity,TT.velocity.abs,TD.displacement.sm,TD.velocity,TD.velocity.abs,fan,X,Y,word,language,item,ipa,c1,c1phonation,vowel,anteropost,height,c2,c2phonation,c2place
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,16,0.4481,17.7033,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,16,0.5188,17.2293,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,16,0.5179,17.2349,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,17,-0.3402,9.81,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,17,-1.6483,17.0694,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,17,-0.2744,9.4445,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,17,-1.6815,17.2539,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,17,-1.6952,17.3299,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,17,-1.6741,17.2127,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,17,-1.6847,17.2714,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,17,-1.6468,17.0613,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,18,-2.1214,8.8373,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,18,-3.6545,16.0795,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,18,-2.0675,8.5828,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,18,-3.6882,16.2387,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,18,-3.7596,16.576,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,18,-3.6199,15.9162,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,18,-3.8592,17.0466,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,18,-3.7109,16.3462,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,19,-3.8223,7.6846,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,19,-5.5436,14.7508,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,19,-3.7651,7.4495,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,19,-5.6358,15.1294,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,19,-5.7517,15.6052,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,19,-5.4558,14.3905,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,19,-5.8788,16.127,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,19,-5.694,15.3682,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,20,-5.4952,6.5939,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,20,-7.2119,12.8142,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,20,-5.4965,6.5985,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,20,-7.4302,13.6053,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,20,-7.6111,14.2607,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,20,-7.213,12.8181,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,20,-7.7768,14.8615,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,20,-7.5766,14.1359,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,21,-7.1501,5.5694,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,21,-8.7564,10.7696,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,21,-7.1302,5.5051,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,21,-9.1066,11.9031,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,21,-9.336,12.6458,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,21,-8.8478,11.0652,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,21,-9.621,13.5684,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,21,-9.3157,12.5801,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,22,-8.67,4.2444,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,22,-10.2403,8.8301,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,22,-8.7028,4.3403,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,22,-10.6563,10.0448,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,22,-10.9919,11.025,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,22,-10.4036,9.307,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,22,-11.4144,12.2587,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,22,-10.8756,10.6854,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,23,-10.1216,2.8673,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,23,-11.7294,7.1355,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,23,-10.1691,2.9933,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,23,-12.1283,8.1947,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,23,-12.684,9.6697,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,23,-12.1047,8.1319,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,23,-12.8652,10.1508,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,23,-12.452,9.0539,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,24,-11.4688,1.3604,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,24,-13.1006,5.3237,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,24,-11.559,1.5795,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,24,-13.3104,5.8333,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,24,-14.1311,7.8265,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,24,-13.567,6.4565,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,24,-14.4574,8.6192,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,24,-13.983,7.467,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,25,-12.8017,-0.0476,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,25,-14.5037,3.7543,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,25,-12.8064,-0.0371,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,25,-14.4522,3.6393,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,25,-15.4803,5.9359,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,25,-15.0216,4.9113,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,25,-15.9166,6.9106,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,25,-15.3987,5.7537,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,26,-14.1051,-1.4137,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,26,-15.6411,1.7561,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,26,-14.1274,-1.3677,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,26,-15.5409,1.5495,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,26,-16.663,3.865,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,26,-16.2891,3.0934,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,26,-17.2256,5.0259,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,26,-16.6248,3.7862,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,27,-15.436,-2.6393,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,27,-16.7738,-0.0793,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,27,-15.3179,-2.8651,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,27,-16.5896,-0.4316,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,27,-17.6554,1.6078,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,27,-17.3953,1.1101,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,27,-18.3618,2.9594,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,27,-17.8663,2.0112,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,28,-16.6618,-3.9949,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,28,-17.7023,-2.1428,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,28,-16.4316,-4.4045,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,28,-17.5039,-2.4959,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,28,-18.5451,-0.6427,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,28,-18.403,-0.8957,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,28,-19.5345,1.1183,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,28,-18.9067,8e-4,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,29,-17.8359,-5.368,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,29,-18.3685,-4.4838,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,29,-17.5825,-5.7885,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,29,-18.3249,-4.5563,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,29,-19.381,-2.8032,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,29,-19.356,-2.8448,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,29,-20.5953,-0.7876,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,29,-19.6244,-2.3992,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,30,-18.9374,-6.7899,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,30,-18.9851,-6.7159,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,30,-18.642,-7.2481,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,30,-19.0433,-6.6256,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,30,-20.0592,-5.0495,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,30,-20.1168,-4.9601,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,30,-21.466,-2.8669,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,30,-20.3427,-4.6096,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,31,-19.8821,-8.3756,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,31,-19.562,-8.8405,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,31,-19.6236,-8.7511,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,31,-19.7361,-8.5876,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,31,-20.7181,-7.1611,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,31,-20.8522,-6.9663,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,31,-22.1237,-5.1192,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,31,-21.1653,-6.5114,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,32,-20.8027,-9.9142,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,32,-20.0347,-10.9605,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
