Client family name	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	Analysis value TT_displacement_sm	Analysis value TT_velocity	Analysis value TT_velocity_abs	Analysis value TD_displacement_sm	Analysis value TD_velocity	Analysis value TD_velocity_abs	Analysis value TR_displacement_sm	Analysis value TR_velocity	Analysis value TR_velocity_abs	X0 Tongue	Y0 Tongue	X1 Tongue	Y1 Tongue	X2 Tongue	Y2 Tongue	X3 Tongue	Y3 Tongue	X4 Tongue	Y4 Tongue	X5 Tongue	Y5 Tongue	X6 Tongue	Y6 Tongue	X7 Tongue	Y7 Tongue	X8 Tongue	Y8 Tongue	X9 Tongue	Y9 Tongue	X10 Tongue	Y10 Tongue	X11 Tongue	Y11 Tongue	X12 Tongue	Y12 Tongue	X13 Tongue	Y13 Tongue	X14 Tongue	Y14 Tongue	X15 Tongue	Y15 Tongue	X16 Tongue	Y16 Tongue	X17 Tongue	Y17 Tongue	X18 Tongue	Y18 Tongue	X19 Tongue	Y19 Tongue	X20 Tongue	Y20 Tongue	X21 Tongue	Y21 Tongue	X22 Tongue	Y22 Tongue	X23 Tongue	Y23 Tongue	X24 Tongue	Y24 Tongue	X25 Tongue	Y25 Tongue	X26 Tongue	Y26 Tongue	X27 Tongue	Y27 Tongue	X28 Tongue	Y28 Tongue	X29 Tongue	Y29 Tongue	X30 Tongue	Y30 Tongue	X31 Tongue	Y31 Tongue	X32 Tongue	Y32 Tongue	X33 Tongue	Y33 Tongue	X34 Tongue	Y34 Tongue	X35 Tongue	Y35 Tongue	X36 Tongue	Y36 Tongue	X37 Tongue	Y37 Tongue	X38 Tongue	Y38 Tongue	X39 Tongue	Y39 Tongue	X40 Tongue	Y40 Tongue	X41 Tongue	Y41 Tongue
it02	1.4690	12/12/2016 14:51:26	Dico boco lentamente	NONS_TD	74.0836	11.2419	11.1313	88.3392	25.5928	26.7410	65.0409	-34.9503	35.5072	50.7898	1.7724	47.6666	2.2814	44.1825	1.7996	41.4868	2.8997	38.7691	3.9434	36.0045	4.8597	33.2418	5.7985	30.5201	6.9971	27.8099	8.5102	24.9244	9.3518	21.8848	9.0140	18.8877	8.5257	15.9467	8.2039	13.0255	8.4963	10.0594	9.0865	6.9093	10.9244	3.6235	12.5102	0.1195	14.3997	-3.5145	15.9687	-7.4544	17.9797	-11.2414	18.6862	-14.7577	18.1921	-18.1398	17.2054	-21.3432	15.7522	-24.2571	13.7142	-26.5860	10.6823	-28.5416	7.2651	-28.9481	1.7366	-28.6847	-4.1315	-27.9092	-10.0223	-28.3810	-13.7743	-29.4384	-16.5685	-30.9781	-18.7135	-32.6524	-20.6799	-34.0757	-22.8512	-35.4223	-25.0489	-37.8746	-26.3912	-40.6461	-27.6284	-43.6950	-28.8401	-45.4224	-30.9859	-47.0222	-33.2377	-48.1263	-35.7557
it02	1.3755	12/12/2016 14:51:26	Dico boco lentamente	peak1_TD	74.3492	17.3798	18.1236	80.0235	133.3122	133.4896	71.7624	-73.6237	72.2294	52.3601	4.6631	48.8862	4.7558	45.0296	3.7058	41.9539	4.0742	39.1167	4.9299	36.3905	6.1112	33.6464	7.3232	30.8893	8.6501	28.0549	9.8564	25.1338	10.8345	21.9041	9.2060	18.7972	7.0413	15.8484	3.5682	13.1412	2.2453	10.5264	1.0726	7.7675	2.1875	4.8262	3.8262	1.6426	5.9009	-1.5599	7.1042	-4.8689	8.1306	-8.3400	9.1870	-12.0670	10.4910	-15.7467	11.1407	-19.1086	10.6876	-22.0047	9.1130	-24.7983	7.3703	-27.7459	5.9214	-30.6886	4.4262	-32.5676	1.3762	-33.2948	-2.9930	-33.6686	-7.4129	-34.7111	-10.7142	-36.4815	-13.0707	-37.9372	-15.6749	-39.2160	-18.3564	-40.1675	-21.2210	-41.3566	-23.8035	-42.6220	-26.2784	-43.9992	-28.6495	-45.5133	-30.9339	-47.1916	-33.1495	-48.7263	-35.4728
it02	1.2366	12/12/2016 14:51:32	Dico pata lentamente	closure_	68.4720	63.8809	64.6205	67.7014	34.4284	34.4011	67.2367	-20.1160	20.0130	50.7071	1.6204	47.6668	2.2819	44.3127	2.0927	41.5959	3.1741	38.8507	4.1752	36.0766	5.0932	33.3988	6.3903	29.3504	1.7594	26.6580	2.1807	23.9096	2.1671	21.2164	2.3929	18.5369	2.7719	15.8332	2.8485	13.1648	0.9696	10.5451	0.7513	7.9349	0.4836	5.3306	0.1838	2.7341	-0.1902	0.1208	-0.5177	-2.5517	-0.6960	-5.2272	-1.0044	-7.9050	-1.4210	-10.7461	-1.5317	-13.6697	-1.6387	-16.5696	-1.9894	-19.1503	-3.0933	-21.6600	-4.3555	-24.0644	-5.8099	-26.4891	-7.2459	-28.6814	-9.0144	-30.3584	-11.3953	-31.7880	-13.9598	-33.1379	-16.4990	-34.2011	-19.2132	-35.4037	-21.6900	-36.5293	-24.1559	-38.4689	-25.9495	-40.0948	-28.0051	-42.1922	-29.7817	-44.3809	-31.5822	-46.8056	-33.3506	-48.4955	-35.5816
it02	1.1330	12/12/2016 14:51:32	Dico pata lentamente	GONS_TT	61.1606	45.5399	44.8322	67.4406	-9.1896	8.9989	69.9970	-27.3705	26.8021	47.6233	-4.0563	44.7688	-3.5977	41.5423	-4.1405	38.9059	-3.5895	36.2216	-3.2851	33.5658	-3.0486	31.1658	-2.0232	28.3807	-2.5830	25.6570	-3.3199	22.8998	-4.9822	20.4765	-4.9373	18.0797	-4.7259	15.6768	-4.5304	13.2651	-4.4463	10.8602	-4.6563	8.4669	-4.9326	6.0617	-5.0953	3.6083	-5.0682	0.9295	-4.1856	-1.8175	-3.4926	-4.8655	-2.1885	-7.7570	-1.8445	-10.8915	-1.1633	-13.7365	-1.4872	-16.6858	-1.7519	-19.3629	-2.6995	-22.0235	-3.7416	-24.5021	-5.1335	-26.9920	-6.5325	-29.5129	-7.9292	-31.9233	-9.5126	-33.9792	-11.5268	-35.7306	-13.8406	-37.1471	-16.4232	-38.3965	-19.0731	-39.6070	-21.6732	-40.4269	-24.4944	-42.7130	-26.2162	-44.6613	-28.2348	-47.0559	-30.0507	-48.4627	-32.4873	-49.8773	-34.9301
it02	1.3035	12/12/2016 14:51:32	Dico pata lentamente	max_TT	70.6669	-2.2602	1.1330	69.4678	10.1719	10.7212	65.6993	-23.4604	23.6702	49.8586	0.0583	46.9811	0.8907	43.8498	1.0511	41.2038	2.1880	38.5112	3.2118	35.6877	3.8321	32.8431	4.2965	30.0627	4.9487	27.2250	5.2964	24.3326	5.1619	21.4994	5.1965	18.6606	4.8002	15.8724	4.6978	13.1146	3.6843	10.3834	3.5270	7.6570	3.3125	4.9332	3.0537	2.2131	2.7173	-0.4951	2.2754	-3.1877	1.7267	-5.8673	1.0914	-8.5316	0.3722	-11.1685	-0.4614	-13.7580	-1.4385	-16.2836	-2.5736	-18.6617	-3.9985	-20.8622	-5.7026	-22.9643	-7.5098	-24.9713	-9.3988	-26.7990	-11.4714	-28.4619	-13.6770	-30.1723	-15.7537	-31.6733	-18.0007	-33.1595	-20.1997	-34.3059	-22.6500	-36.6809	-24.0336	-40.0734	-24.7572	-43.3962	-25.7495	-45.0549	-27.9882	-45.2754	-31.0701	-46.5588	-33.4791	-47.9780	-35.8256
it02	1.3140	12/12/2016 14:51:32	Dico pata lentamente	NOFF_TT	70.5366	-14.6408	13.4315	69.5074	5.3177	5.7068	65.5549	-19.4054	19.9585	50.0253	0.3652	47.1902	1.3150	44.1461	1.7177	41.4718	2.8620	38.7459	3.8778	35.8040	4.2094	32.9174	4.5761	30.1076	5.1498	27.2547	5.4596	24.3428	5.2340	21.5277	5.4770	18.6731	5.0063	15.8766	4.8989	13.1087	4.0010	10.3625	3.8861	7.6225	3.6632	4.8884	3.3773	2.1589	3.0198	-0.5653	2.5935	-3.2638	2.0164	-5.9320	1.3032	-8.5651	0.4683	-11.1761	-0.4422	-13.7515	-1.4531	-16.2655	-2.6105	-18.6450	-4.0295	-20.8447	-5.7322	-22.9453	-7.5391	-24.9579	-9.4179	-26.8083	-11.4593	-28.3838	-13.7708	-29.9817	-15.9653	-31.3975	-18.2836	-32.9856	-20.3643	-33.9453	-22.9653	-36.0329	-24.5563	-38.9706	-25.5767	-42.7218	-26.2103	-44.6147	-28.2639	-45.4638	-30.9622	-46.7227	-33.3937	-48.4161	-35.6190
it02	1.2890	12/12/2016 14:51:32	Dico pata lentamente	NONS_TT	70.5587	13.9732	15.0719	69.2980	18.2991	18.8370	66.0015	-24.0173	23.8800	49.5835	-0.4480	46.6861	0.2923	43.5075	0.2811	40.8977	1.4186	38.2397	2.4413	35.7812	4.1353	32.9480	4.6917	30.0703	4.9830	27.2018	5.1688	24.3160	5.0447	21.4636	4.8420	18.6404	4.4688	15.8648	4.3384	13.1235	3.2032	10.4160	2.9681	7.7113	2.7598	5.0134	2.4744	2.3252	2.0915	-0.3629	1.6758	-3.0563	1.2262	-5.7595	0.7385	-8.4490	0.1359	-11.1183	-0.5885	-13.7332	-1.4948	-16.2805	-2.5798	-18.6911	-3.9441	-20.9315	-5.5857	-23.0634	-7.3566	-25.0816	-9.2424	-26.9119	-11.3240	-28.6384	-13.4646	-30.3631	-15.5418	-32.1419	-17.5203	-33.8921	-19.5058	-35.2847	-21.7941	-37.2661	-23.5615	-39.8174	-24.9474	-42.3502	-26.4641	-44.2161	-28.5137	-45.3347	-31.0361	-47.0721	-33.2117	-48.5323	-35.5642
it02	1.1965	12/12/2016 14:51:32	Dico pata lentamente	peak1_TT	65.4867	77.6558	77.6691	66.5843	9.6359	8.6193	67.9754	-23.5729	23.8647	48.6400	-2.1849	45.8486	-1.4069	42.9107	-1.0618	40.2615	-0.1812	37.6614	0.8004	35.0186	1.6626	32.4305	2.7419	29.8591	4.0371	27.0033	4.0779	23.9766	2.6416	21.0033	0.2815	18.2993	-1.1248	15.7372	-1.6772	13.2166	-1.8287	10.7034	-1.9654	8.1902	-2.1158	5.6815	-2.3501	3.1740	-2.6446	0.5576	-2.4989	-2.0983	-2.4230	-4.8083	-2.3758	-7.4542	-2.7113	-10.2410	-2.8117	-13.1919	-2.7215	-16.1890	-2.7668	-19.0250	-3.3255	-21.6006	-4.4558	-23.9451	-5.9942	-26.0985	-7.7999	-28.0884	-9.7884	-29.9468	-11.8905	-31.7061	-14.0506	-33.1452	-16.4915	-34.2801	-19.1384	-35.3223	-21.7612	-37.1499	-23.6553	-39.1650	-25.4323	-42.2863	-26.5078	-44.3334	-28.4402	-46.5392	-30.3465	-47.7047	-32.8821	-49.1997	-35.2496
it02	1.3865	12/12/2016 14:51:32	Dico pata lentamente	peak2_TT	66.9078	-62.3665	62.4332	69.6846	6.1550	6.0368	66.4020	45.1870	44.4374	48.0666	-3.2402	45.5872	-1.9373	43.0525	-0.7427	40.4623	0.3238	37.7071	0.9300	34.8862	1.2331	32.0401	1.2709	29.2586	1.3483	26.4987	1.3052	23.7884	1.3091	21.1151	1.3896	18.4645	1.5855	15.8086	1.6878	13.1511	1.7127	10.4933	1.6401	7.8402	1.4473	5.1960	1.1557	2.5530	0.8205	-0.1883	0.8837	-3.0210	1.0916	-5.8694	1.0982	-8.5838	0.5219	-11.2307	-0.3036	-13.8982	-1.1208	-16.5341	-2.0619	-19.0164	-3.3415	-21.2718	-5.0110	-23.3952	-6.8440	-25.4115	-8.7744	-27.4522	-10.6188	-29.0921	-12.9188	-30.4159	-15.4832	-31.3592	-18.3228	-32.3724	-20.9450	-34.0014	-22.9162	-36.3670	-24.2868	-39.1880	-25.4151	-41.5518	-27.0096	-43.2971	-29.0894	-44.6790	-31.4116	-46.4411	-33.5405	-47.8896	-35.8673
it02	1.5351	12/12/2016 14:51:38	Dico pogo lentamente	closure_	49.3816	-2.3289	3.1464	82.3505	136.2509	137.0836	71.1242	-76.2543	75.8533	38.6315	-20.6084	36.6989	-19.9703	34.6280	-19.6973	32.7941	-18.9570	30.9396	-18.2727	29.0612	-17.6561	27.1588	-17.1213	25.2295	-16.6938	23.2628	-16.4759	21.2897	-16.3818	19.3435	-16.1604	17.5283	-13.7676	15.5707	-9.5359	13.2748	-4.9747	10.6638	-1.2848	7.8611	1.2344	4.7472	4.3967	1.4351	7.0584	-2.0267	9.2213	-5.5094	10.5704	-9.1112	11.7121	-12.9734	13.0852	-16.7256	13.6214	-20.1549	13.0590	-22.7183	10.5707	-25.2265	8.1637	-27.5156	5.5325	-30.0931	3.5060	-32.1042	0.7189	-33.3687	-2.8966	-34.2151	-6.7553	-34.5633	-10.8784	-35.2659	-14.3171	-36.0954	-17.4192	-37.2581	-20.0685	-38.2042	-22.8048	-38.8078	-25.6977	-40.1478	-27.9689	-41.8846	-29.9744	-43.9344	-31.8379	-45.2037	-34.1851	-46.3304	-36.6024
it02	1.4660	12/12/2016 14:51:38	Dico pogo lentamente	GONS_TD	51.5974	-35.4862	35.0533	74.0783	67.4477	66.2766	74.1781	-7.6103	7.0229	39.0671	-19.8064	37.0612	-19.2352	34.8865	-19.1157	33.0328	-18.3568	31.1562	-17.6579	29.2528	-17.0349	27.3253	-16.4940	25.3557	-16.1284	23.3542	-15.9736	21.3677	-15.8295	19.5974	-13.6460	17.7469	-10.1826	15.6317	-6.6549	13.2770	-5.0893	10.8666	-4.7644	8.3682	-3.9280	5.4910	-0.9741	2.3925	1.7164	-0.8531	3.8988	-3.7415	3.8362	-6.9277	4.5631	-10.0277	4.6542	-13.0972	4.4263	-15.9468	3.5221	-18.8361	2.6406	-21.7525	1.7275	-24.5407	0.5090	-27.2335	-0.9128	-29.6844	-2.7135	-31.7270	-5.0394	-33.6471	-7.4387	-35.3645	-9.9887	-37.1257	-12.4102	-38.6813	-14.9702	-40.0129	-17.6595	-40.5255	-20.9322	-40.7245	-24.2733	-41.3430	-27.1523	-42.6607	-29.4881	-45.1720	-31.1293	-47.5710	-32.9518	-49.9292	-34.9056
it02	1.6005	12/12/2016 14:51:38	Dico pogo lentamente	max_TD	50.1053	-3.5877	3.0375	87.3030	-7.7343	5.0392	66.9650	-24.7993	26.1993	38.5516	-20.7555	36.7427	-19.8814	34.8852	-19.1187	33.0329	-18.3566	31.1587	-17.6509	29.2601	-17.0112	27.3369	-16.4501	25.5257	-15.3673	23.5351	-14.9795	21.5004	-14.8901	19.4363	-15.2421	17.5442	-13.5074	15.5926	-8.5000	13.2303	-2.5675	10.4466	2.4415	7.4019	5.9089	4.1149	8.9624	0.5439	12.0316	-3.0300	13.7714	-6.7089	15.1397	-10.5146	16.3067	-14.2886	16.8493	-17.6379	15.9334	-20.6003	14.0685	-23.2256	11.6071	-25.8484	9.3158	-27.3861	5.3138	-28.5537	1.1273	-29.3446	-3.1955	-30.7102	-6.3665	-31.3564	-10.1946	-31.8408	-13.9011	-32.3272	-17.3303	-33.2781	-20.0873	-35.1144	-21.9430	-36.2150	-24.4095	-37.7085	-26.5146	-38.9419	-28.7928	-40.4340	-30.8832	-41.8385	-33.0379	-43.8188	-34.9066	-45.6359	-36.9299
it02	1.6090	12/12/2016 14:51:38	Dico pogo lentamente	NOFF_TD	50.0122	-7.6504	7.2651	87.0897	-30.3879	27.7596	66.8933	-12.5504	14.0572	38.8520	-20.2025	37.0086	-19.3420	35.1089	-18.6152	33.2375	-17.8422	31.3439	-17.1254	29.4237	-16.4807	27.4119	-16.1676	25.5196	-15.3948	23.4775	-15.2961	21.4657	-15.1359	19.4294	-15.3103	17.5867	-12.8102	15.6078	-7.7860	13.2148	-1.7318	10.4295	2.7351	7.3897	6.0337	4.1304	8.8501	0.6157	11.6310	-2.9777	13.5345	-6.7638	15.3490	-10.6134	16.6301	-14.3766	17.1013	-17.6136	15.8717	-20.5980	14.0632	-23.1451	11.4426	-25.5290	8.7241	-26.7922	4.3111	-27.8555	0.0483	-28.7253	-4.0739	-30.0222	-7.2644	-30.7912	-10.8746	-31.0661	-14.7613	-31.6045	-18.0713	-32.4278	-20.8926	-34.3207	-22.6371	-35.5108	-24.9775	-37.0677	-26.9908	-38.3490	-29.1979	-40.2544	-30.9958	-42.3850	-32.7250	-44.8035	-34.3936	-46.8262	-36.3687
it02	1.5880	12/12/2016 14:51:38	Dico pogo lentamente	NONS_TD	50.1676	3.7212	4.3087	87.2757	26.2451	29.0146	67.2986	-41.9846	43.2625	39.2203	-19.5244	37.2962	-18.7585	35.2664	-18.2610	33.3822	-17.4782	31.4718	-16.7626	29.5370	-16.1133	27.5727	-15.5616	25.5647	-15.1925	23.5319	-14.9974	21.4528	-15.2272	19.4501	-15.1049	17.5226	-13.8614	15.5808	-9.0559	13.2410	-3.1486	10.4599	2.2144	7.3903	6.0274	4.1568	8.6595	0.5384	12.0622	-2.9427	13.3756	-6.5336	14.4720	-10.2148	15.3253	-14.1407	16.4262	-17.9307	16.6755	-20.8529	14.6409	-23.3554	11.8722	-25.6702	8.9856	-28.1061	6.5297	-29.5061	2.5989	-30.3556	-1.7615	-30.5923	-6.5204	-31.2270	-10.3503	-31.8345	-13.9081	-32.7065	-16.9413	-33.9896	-19.4135	-35.3927	-21.6996	-36.9836	-23.7894	-38.2533	-26.1098	-39.6454	-28.3122	-40.5281	-30.8243	-41.6560	-33.1424	-43.4874	-35.0792	-45.0271	-37.2169
it02	1.5275	12/12/2016 14:51:38	Dico pogo lentamente	peak1_TD	49.4096	-8.8520	9.7799	81.2472	140.5258	140.6918	71.6971	-72.2980	71.6553	38.4337	-20.9725	36.5327	-20.3074	34.5049	-19.9744	32.6820	-19.2389	30.8380	-18.5609	28.9701	-17.9515	27.0782	-17.4247	25.1646	-16.9843	23.2121	-16.7545	21.2566	-16.6164	19.3252	-16.3418	17.5652	-13.1630	15.5832	-8.9457	13.2648	-4.4335	10.6752	-1.4804	7.8805	1.0369	4.7656	4.2638	1.5763	6.2704	-1.8183	8.2763	-5.1352	9.1451	-8.7855	10.6458	-12.5508	11.8755	-16.3049	12.5553	-19.6826	11.9887	-22.3632	9.8453	-24.8976	7.5543	-27.3860	5.3137	-30.1486	3.5918	-32.4754	1.2455	-33.7689	-2.3742	-34.3565	-6.5853	-34.8092	-10.6052	-35.5202	-14.0564	-36.5464	-16.9921	-37.3977	-19.9464	-38.2688	-22.7527	-38.6303	-25.8296	-40.0081	-28.0644	-41.8721	-29.9822	-44.1765	-31.6993	-45.5124	-34.0243	-46.6276	-36.4623
it02	1.6635	12/12/2016 14:51:38	Dico pogo lentamente	peak2_TD	49.5324	22.3036	21.0619	82.3076	-105.5069	105.6576	68.0304	34.8816	34.6375	38.3961	-21.0416	36.4619	-20.4511	34.3782	-20.2594	32.5789	-19.4981	30.7542	-18.7986	28.9048	-18.1633	27.0016	-17.7132	25.0703	-17.4066	23.1314	-17.1982	21.2011	-17.0093	19.3330	-16.2645	17.4999	-14.2333	15.5604	-10.0226	13.2888	-5.7299	10.7063	-2.0137	8.0119	-0.3009	5.2327	0.8911	2.1036	3.3279	-1.3607	6.2011	-5.2775	9.6874	-8.9652	11.2340	-12.6693	12.2148	-16.0597	11.9339	-19.2751	11.0650	-22.1130	9.3343	-24.9873	7.7206	-27.7022	5.8476	-29.6067	2.7544	-30.0442	-2.2031	-29.9373	-7.3753	-30.4490	-11.2863	-31.8538	-13.8867	-33.2627	-16.3711	-34.4537	-18.9739	-35.6377	-21.4854	-36.2760	-24.3603	-36.9885	-27.0497	-37.6936	-29.6457	-40.1657	-31.0513	-42.9172	-32.4203	-46.0518	-33.7433	-47.7724	-35.9225
it02	1.5784	12/12/2016 14:51:43	Dico paca lentamente	closure_	65.3651	76.3604	76.3675	81.3108	147.7146	148.2830	69.3989	-32.5972	32.1172	46.6360	-5.8737	44.2653	-4.6191	41.8550	-3.4369	39.3250	-2.5358	36.7779	-1.7064	34.2089	-0.9633	31.6495	-0.2011	29.0096	0.2334	26.3784	0.6441	23.5979	-0.0395	20.9083	-0.6593	18.2417	-2.0693	15.7304	-2.0020	13.2024	-1.0596	10.5330	0.9590	7.6118	3.7721	4.5547	5.7868	1.3666	7.4406	-1.8017	8.2008	-5.1929	9.3649	-8.7433	10.5074	-12.1255	10.6583	-15.4082	10.2828	-18.5009	9.3105	-21.6096	8.3060	-24.4779	6.7767	-26.6369	4.0488	-28.5172	1.0708	-29.3554	-3.1802	-30.6600	-6.4319	-31.5412	-9.9723	-33.1449	-12.4532	-34.3530	-15.2531	-34.9404	-18.5131	-35.2446	-21.8292	-36.2436	-24.3863	-38.3216	-26.0590	-41.3521	-27.1461	-43.8061	-28.7705	-46.0313	-30.6373	-46.9566	-33.2719	-47.9711	-35.8288
it02	1.4970	12/12/2016 14:51:43	Dico paca lentamente	GONS_TD	60.0465	44.6758	44.0521	71.3332	48.0881	46.2227	71.3378	-15.8043	15.4991	46.5343	-6.0610	43.9932	-5.1712	41.2880	-4.7127	38.8443	-3.7446	36.3091	-3.0367	33.6896	-2.6472	31.0825	-2.3371	28.3868	-2.5558	25.5941	-3.6657	22.7981	-5.7025	20.3594	-6.0970	18.0281	-5.5710	15.6807	-4.3430	13.2613	-4.2428	10.8307	-4.1488	8.3747	-3.9940	5.8977	-3.9112	3.3200	-3.4596	0.5527	-2.4764	-2.4294	-1.1620	-5.4881	-0.1500	-8.5285	0.3634	-11.5829	0.5888	-14.6672	0.6221	-17.7162	0.3529	-20.6069	-0.3947	-23.2862	-1.6094	-25.7124	-3.2633	-28.0191	-5.0756	-30.0776	-7.1922	-32.0781	-9.3264	-33.8537	-11.6662	-35.4618	-14.1162	-36.5209	-17.0162	-37.3898	-19.9533	-38.5164	-22.5529	-39.7860	-24.9707	-41.1691	-27.2711	-42.7664	-29.4219	-44.6158	-31.4477	-46.8247	-33.3406	-48.3074	-35.6703
it02	1.6615	12/12/2016 14:51:43	Dico paca lentamente	max_TD	69.5747	10.4618	11.6558	87.8733	-6.0482	3.9673	66.4128	-20.2465	20.9446	47.7960	-3.7384	45.4172	-2.2823	43.0572	-0.7321	40.4977	0.4129	37.8953	1.4642	35.2600	2.4453	32.5673	3.2572	29.8457	3.9774	27.0922	4.5665	24.2602	4.6497	21.4398	4.6056	18.6215	4.1590	15.8563	3.9400	13.1175	3.5262	10.3829	3.5349	7.4986	4.9251	4.3090	7.5606	0.7329	10.9770	-3.1608	14.3645	-7.1067	16.6551	-10.9810	17.8338	-14.4785	17.3929	-17.6506	15.9655	-20.3619	13.5282	-22.9288	11.0008	-25.3107	8.3197	-27.2518	5.0871	-28.2885	0.7175	-29.3717	-3.1570	-29.6058	-7.8079	-29.9970	-11.8301	-30.2807	-15.6333	-31.9485	-17.7186	-33.9289	-19.4710	-35.8644	-21.2872	-37.8384	-23.0999	-39.9095	-24.8790	-41.8762	-26.7880	-43.4299	-29.0063	-45.0868	-31.1781	-46.5258	-33.4963	-48.1350	-35.7516
it02	1.6720	12/12/2016 14:51:43	Dico paca lentamente	NOFF_TD	69.5586	-2.2888	1.0262	87.5443	-26.0544	24.3034	66.3184	-13.4544	14.0495	48.0833	-3.2096	45.5902	-1.9312	43.0468	-0.7556	40.5180	0.4639	37.9482	1.6142	35.3517	2.7428	32.6625	3.6157	29.9344	4.3745	27.1609	4.9440	24.3099	5.0016	21.4533	4.7396	18.6039	3.8705	15.8443	3.3753	13.1255	3.0958	10.3987	3.2645	7.5684	4.2148	4.4159	6.7885	1.0004	9.4841	-2.9490	13.4042	-6.8644	15.7320	-10.9113	17.6057	-14.3135	16.9207	-17.4701	15.5080	-20.4670	13.7664	-23.6030	12.3780	-25.9013	9.4137	-28.1539	6.6105	-28.9782	1.7832	-30.3269	-1.8021	-30.0268	-7.2584	-30.1803	-11.6095	-30.3761	-15.5274	-31.9219	-17.7458	-33.7994	-19.5936	-35.6745	-21.4533	-37.6120	-23.2825	-39.7453	-25.0010	-42.0814	-26.6478	-43.8222	-28.7604	-45.3585	-31.0225	-46.6250	-33.4447	-48.0907	-35.7725
it02	1.6450	12/12/2016 14:51:43	Dico paca lentamente	NONS_TD	69.4108	29.5448	30.5977	87.8012	29.0718	31.1775	66.6613	-30.7655	31.2729	47.6847	-3.9433	45.2771	-2.5665	42.8603	-1.1752	40.2850	-0.1221	37.6714	0.8288	35.0235	1.6784	32.3509	2.4418	29.6553	3.1244	26.9333	3.6933	24.1289	3.7200	21.3176	3.3954	18.5473	2.9425	15.8402	3.1802	13.1238	3.1846	10.3317	4.4142	7.3250	6.6922	4.0561	9.3869	0.6225	11.5929	-3.0307	13.7749	-6.9349	16.0007	-10.8798	17.5023	-14.5034	17.4641	-17.8228	16.4018	-20.7114	14.3203	-23.2929	11.7446	-25.8051	9.2357	-27.3280	5.2159	-28.2463	0.6523	-28.9689	-3.7283	-30.1562	-7.0895	-30.6883	-10.9984	-31.1813	-14.6334	-32.1654	-17.4962	-34.2626	-19.1549	-36.2503	-20.9497	-38.1451	-22.8525	-39.8561	-24.9187	-41.1422	-27.2895	-42.3580	-29.6778	-44.1802	-31.6972	-46.0623	-33.7378	-47.9576	-35.8352
it02	1.5695	12/12/2016 14:51:43	Dico paca lentamente	peak1_TD	64.7399	75.9354	75.8133	79.9412	151.4130	151.6037	69.6925	-28.4424	28.0094	46.7056	-5.7457	44.4183	-4.3087	42.1547	-2.7626	39.6274	-1.7754	37.0637	-0.8955	34.4723	-0.1093	31.8693	0.6273	29.2267	1.2055	26.4928	1.2730	23.6329	0.2081	20.8472	-1.2641	18.1931	-2.8665	15.7060	-3.1518	13.2181	-1.9095	10.5769	0.2057	7.6798	3.0798	4.6717	4.9416	1.5165	6.6042	-1.7373	7.9091	-5.1335	9.1387	-8.6624	10.2426	-11.8899	9.9842	-15.0476	9.3691	-17.9882	8.1486	-20.9497	6.9580	-23.6870	5.3115	-25.9620	2.9092	-27.9702	0.2256	-29.3802	-3.1449	-30.8863	-6.1367	-31.9275	-9.5076	-33.2289	-12.3599	-34.6677	-14.9305	-35.7801	-17.7178	-36.8589	-20.4176	-37.7950	-23.1349	-39.3028	-25.3298	-40.9797	-27.4006	-42.4220	-29.6377	-43.9101	-31.8518	-45.5637	-33.9975	-46.9679	-36.3018
it02	1.7495	12/12/2016 14:51:43	Dico paca lentamente	peak2_TD	67.1487	-45.2309	44.8971	81.2865	-97.9786	98.0339	66.2157	15.5468	15.1825	48.3966	-2.6329	45.5351	-2.0431	42.4287	-2.1463	39.8478	-1.2214	37.2911	-0.2504	34.6970	0.6196	32.0463	1.2941	29.3545	1.7778	26.6817	2.3107	23.8984	2.0877	21.1368	1.6040	18.4286	0.9959	15.7972	1.1522	13.1529	1.6135	10.4271	2.7769	7.4972	4.9395	4.3641	7.1626	1.0617	9.1423	-2.1855	9.9415	-5.6972	11.2861	-9.1433	11.8170	-12.5776	11.9524	-15.6385	10.8666	-18.5631	9.4516	-21.0127	7.0868	-23.2203	4.4470	-24.6555	0.7029	-26.0225	-2.7840	-26.9911	-6.5338	-28.2890	-9.5266	-29.5013	-12.4265	-30.7553	-15.1063	-31.7793	-17.8920	-33.0049	-20.3460	-34.1356	-22.7989	-35.6080	-24.8991	-37.6160	-26.5834	-39.9792	-28.0841	-42.7400	-29.4385	-44.8619	-31.3068	-48.0452	-32.7048	-49.9599	-34.8911
